num;name;is_company;parent_id;category_id;street;street2;zip;city;country;website;function;phone;mobile;fax;mail;title;comment;ref;lang;product_pricelist;product_pricelist_purchase;customer;supplier;opt_out;notification_email_send;payment_responsible;property_account_position;vat;vat_subjected;account_receivable;account_payable;property_payment_term;property_supplier_payment_term;fermeture;remarque com/cli;remarque fac/cli;adresse facturation;type;blocage;fsc;representant;representant_id;remarque transport;;;;address_type
1617;MITRACO;1;;;TAUNUSWEG 47;;3740;MUNSTERBLIZEN;BE;;;089.51.03.50;;089.41.85.09;;;;F02572;FR;;;0;1;1;;vciarniello;1;BE0427067343;1;;;;;;;;;;;;;;;;;;
1618;MIXEDIT;1;;;RUE BLANCHE 24;;B-1050;BRUXELLES;BE;;;02-538.26.44;;02-538.86.53;;;;F01250;FR;;;0;1;1;;vciarniello;1;BE0447341432;1;;;;;;;;;;;;;;;;;;
1619;MK FLEURISTE;1;;;AVENUE DES PLATANES 93;;B-4650;GRAND-RECHAIN;BE;;;;;;;;;F02555;FR;;;0;1;1;;vciarniello;1;BE0713369078;1;;;;;;;;;;;;;;;;;;
1620;MOBISTAR;1;;;RUE COLONEL BOURG 149;;B-1140;BRUXELLES;BE;;;02-745.71.11;;02-745.70.00;;;;F01289;FR;;;0;1;1;;vciarniello;1;BE0456810810;1;;;;;;;;;;;;;;;;;;
1621;MOBISTAR - TELECOM 2000;1;;;ABEELSTRAAT 11;;B-9600;RONSE;BE;;;055-20.71.97;;055-20.70.42;;;;F01222;FR;;;0;1;1;;vciarniello;1;BE0431523108;1;;;;;;;;;;;;;;;;;;
1622;MODE...INFORMATION;1;;;BAARLEDORPSTRAAT 92;;B-9031;GENT;BE;;;09-224.43.87;;09-224.43.95;;;;F02571;FR;;;0;1;1;;vciarniello;1;BE0448598670;1;;;;;;;;;;;;;;;;;;
1623;MOLLER PAUL MASCHINENBAU;1;;;BOTTUMER STRASSE 2;;D-49586;MERZEN;DE;;;495466922210;;495466922295;;;GSM M. MOLLER: 0049-1713326766 - M.CHALUPA 0049-54.66.92.22.25 HERR HAVERMANN .23 - HERR MEYER .16 - KONRAD .27 - FRAU ELTING ET SCHULTE - COMPTA : MME RICKEMAN;F01293;FR;;;0;1;1;;vciarniello;3;DE117704131;1;;;;;;;;;;;;;;;;;;
1624;MOLLER U. DINGMANN;1;;;BOTTUMER STRASSE 2;;D-49586;MERZEN;DE;;;54.66.92.010;;54.66.522;;;FRAU SCHULTE : 0049 54.66.92.22.10;F01205;FR;;;0;1;1;;vciarniello;3;DE117702994;1;;;;;;;;;;;;;;;;;;
1625;MOMMER AG;1;;;ROUTE DE CHARLEMAGNE 69 A;;B-4841;WELKENRAEDT;BE;;;087-89.84.70;;087-88.33.55;;;087-89.84.70/73 0475/70.80.65 (M HEYERES) - FACTURATION : YVONNE;F01246;FR;;;0;1;1;;vciarniello;1;BE0405844337;1;;;;;;;;;;;;;;;;;;
1626;MONDAY VERPACKUNGSBETRIEB;1;;;OSSENBRUCH 15;;D-46446;EMMERICH;DE;;;49282296730;;49282251466;;;;F01223;FR;;;0;1;1;;vciarniello;3;DE156090307;1;;;;;;;;;;;;;;;;;;
1627;MONDIA EUPEN;1;;;GEWERBESTRASSE 17;;B-4700;EUPEN;BE;;;087-56.01.71;;087-56.01.74;;;ITALIE SOPHIE : 087-59.42.90 JMARIE : 087-59.52.78 FRANCE RUDY : NUM ABBREGE 8045 ALLEMAGNE MARINELLA : 087-59.52.72;F00804;FR;;;0;1;1;;vciarniello;1;BE0471502251;1;;;;;;;;;;;;;;;;;;
1628;MONDIA MOSANE;1;;;SITE SHELL - BARCHON E40;;B-4632;CEREXHE-HEUSEUX;BE;;;04-387.54.01;;04-387.54.09;;;GSM LAURENT : 0497-38.25.88 MONDIA ITALIE : 087-59.42.80 OU 087-59.42.81;F01298;FR;;;0;1;1;;vciarniello;1;BE0460628848;1;;;;;;;;;;;;;;;;;;
1629;MONDIA WALLONIE N.V.;1;;;AVENUE GEORGES TRUFFAUT 49;;B-4020;LIEGE;BE;;;04-345.99.99;;04-362.35.38;;;;F02499;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
1630;MONDIAL MACHINES;1;;;RUE DE L'HIPPODROME 148;;B-4000;LIEGE;BE;;;04-254.19.59;;04-254.19.60;;;;F01238;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
1631;MONDIALGIFTS S.A.;1;;;D'HELST 8;;B-9280;LEBBEKE;BE;;;052-40.95.40;;052-40.95.49;;;;F02583;FR;;;0;1;1;;vciarniello;1;BE0419884987;1;;;;;;;;;;;;;;;;;;
1632;MONDO CHEMICALS-CEDRA N.V;1;;;SNIJBOS 17-19;;B-1702;GROOT-BIJGAARDEN;BE;;;02-463.11.13;;02-463.13.53;;;;F01228;FR;;;0;1;1;;vciarniello;1;BE0452992572;1;;;;;;;;;;;;;;;;;;
1633;MONITEUR BELGE;1;;;RUE DE LOUVAIN 40-42;;B-1000;BRUXELLES;BE;;;02-552.22.11;;02-511.01.84;;;;F01215;FR;;;0;1;1;;vciarniello;1;BE0307614813;1;;;;;;;;;;;;;;;;;;
1634;MONTFERLAND ETIKETTENDRUK;1;;;GILDENSTRAAT 51;;NL-7005;BL DOETINCHEM;NL;;;31314335320;;31314341532;;;;F01210;FR;;;0;1;1;;vciarniello;3;NL800411869B01;1;;;;;;;;;;;;;;;;;;
1635;MOORE INDUSTRIES;1;;;DRIE EIKENSTRAAT 362;;B-2650;EDEGEM;BE;;;03-448.10.18;;03-440.17.97;;;;F01225;FR;;;0;1;1;;vciarniello;1;BE0426789508;1;;;;;;;;;;;;;;;;;;
1636;MOPLEFAN BENELUX;1;;;RUE RENORY 497;;B-4031;LIEGE;BE;;;04-341.67.11;;04-341.54.72;;;TEL DIRECT MR ELSEN 04-341.67.29;F01279;FR;;;0;1;1;;vciarniello;1;BE0420295060;1;;;;;;;;;;;;;;;;;;
1637;MORLIPLAS MACHINES;1;;;NEDERMOLENSTRAAT 130;;B-9310;MELDERT-AALST;BE;;;053-67.07.89;;053-67.07.69;;;;F02552;FR;;;0;1;1;;vciarniello;1;BE0719109104;1;;;;;;;;;;;;;;;;;;
1638;MORREELS HYDRAULIEK;1;;;SCHOONBOEKE 4B;INDUSTRIEZONE KLEIN FRANKRIJK;B-9600;RONSE;BE;;;055-23.50.50;;055-21.00.66;;;;F01202;FR;;;0;1;1;;vciarniello;1;BE0424417560;1;;;;;;;;;;;;;;;;;;
1639;MORTON THIOKOL GMBH;1;;;POSTFACH 21 O2 54 SUDWESTSTR. 17;;D-28222;BREMEN DEUTSCHLAND;DE;;;0421.6498.0;;;;;CONTACT BELGIQUE MR LEMM 02-460.17.82 (FAX 02-460.78.94) ------�MR LEUZE EUROZAK : 013-35.92.63;F01276;FR;;;0;1;1;;vciarniello;3;DE114423051;1;;;;;;;;;;;;;;;;;;
1640;MOTOR POWER COMPANY;1;;;VIA LEONARDO DA VINCI 4;;I-42024;CASTELNOVO SOTTO REG.EMIL;IT;;;390522682710;;390522683552;;;;F02655;FR;;;0;1;1;;vciarniello;3;IT01308390358;1;;;;;;;;;;;;;;;;;;
1641;MOTRAC HANDLING ET CLEANIN;1;;;NOORDERLAAN 612 - HAVEN 380;;B-2030;ANTWERPEN;BE;;;03-360.11.11;;03-360.11.10;;;LIEGE TEL 04-233.87.94 - FAX 04-234.01.52 SERV TECHN 04-233.82.06 M. VIGNONNE M. HEYLIGERS : 0475-43.77.64;F01717;FR;;;0;1;1;;vciarniello;1;BE0428244805;1;;;;;;;;;;;;;;;;;;
1642;MOTS ET TABLEAUX GALERIE;1;;;RUE LE LORRAIN 89;;B-1080;BRUXELLES;BE;;;02-649.47.65;;02-649.47.65;;;;F01208;FR;;;0;1;1;;vciarniello;1;BE0462775617;1;;;;;;;;;;;;;;;;;;
1643;MOTTARD MAISON;1;;;RUE DES PRES 60;;B-4020;WANDRE;BE;;;04-362.23.23;;04-362.80.47;;;;F01263;FR;;;0;1;1;;vciarniello;1;BE0424525448;1;;;;;;;;;;;;;;;;;;
1644;MOULAN S.A.;1;;;RUE AUX LAINES 13-15;;B-4800;VERVIERS;BE;;;087-31.34.71;;087-31.08.45;;;MOULAN ZONING TEL 33.66.91;F01216;FR;;;0;1;1;;vciarniello;1;BE0405844832;1;;;;;;;;;;;;;;;;;;
1645;MOUZON AIR ET TECHNIQUES;1;;;RUE MICHELET 45;;F-93177;BAGNOLET CEDEX;FR;;;33148974141;;33149930335;;;;F01227;FR;;;0;1;1;;vciarniello;3;FR96692016264;1;;;;;;;;;;;;;;;;;;
1646;MOVIE WEST;1;;;BD DES GERARDCHAMPS 1 A;;B-4800;VERVIERS;BE;;;087-53.93.63;;087-53.93.61;;;COMPTE NR 260-0011280-97 (COMPTE EXACT SELON LA FORTIS - MME GILARD;F01244;FR;;;0;1;1;;vciarniello;1;BE0433917919;1;;;;;;;;;;;;;;;;;;
1647;MPS INDUSTRY;1;;;RUE JOSEPH WAUTERS 49;;B-4121;NEUPRE;BE;;;04-336.16.06;;04-360.76.99;;;;F02636;FR;;;0;1;1;;vciarniello;1;BE0895332764;1;;;;;;;;;;;;;;;;;;
1648;MS INDUSTRIE;1;;;RUE COLONEL PIRON 220;;B-4624;ROMSEE;BE;;;04-358.57.36;;04-358.12.37;;;;F01241;FR;;;0;1;1;;vciarniello;1;BE0723281587;1;;;;;;;;;;;;;;;;;;
1649;MT INTERSALES;1;;;VAARTSTRAAT 42;;B-8710;WIELSBEKE;BE;;;056-72.73.71;;056-72.73.39;;;;F01234;FR;;;0;1;1;;vciarniello;1;BE0438730109;1;;;;;;;;;;;;;;;;;;
1650;MULLER ET WEGENER;1;;;BOITE POSTALE 2232;;L-1022;LUXEMBOURG;LU;;;352484949703;;352484949203;;;;F01226;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;;;;;;;;;;;;
1651;MULTIPROX;1;;;LION D'ORWEG 12;;B-9300;AALST;BE;;;053-76.65.66;;053-78.39.77;;;;F01296;FR;;;0;1;1;;vciarniello;1;BE0416598370;1;;;;;;;;;;;;;;;;;;
1652;MUNTATGES MECANICS GIRONA;1;;;C/CALDES DE MONTBUI 108-2N 2A;;E-17003;GIRONA;ES;;;34972910585;;34606353142;;;;F02698;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;;;;;;;;;;;;
1653;MYLLYKOSKI SALES;1;;;CHATEAU JACO 1;;B-1410;WATERLOO;BE;;;02-357.81.00;;02-357.81.09;;;;F00632;FR;;;0;1;1;;vciarniello;1;BE0879394872;1;;;;;;;;;;;;;;;;;;
1654;N.T.C.M.;1;;;AVENUE DE LA FONTAINE 2 B;;B-4910;THEUX;BE;;;087-26.96.47;;087-31.31.99;;;;F01348;FR;;;0;1;1;;vciarniello;1;BE0472894202;1;;;;;;;;;;;;;;;;;;
1655;NACHSEM-LEJOLY;1;;;BAUGNEZ 94;;B-4960;MALMEDY;BE;;;080-33.83.01;;080-33.78.02;;;;F01336;FR;;;0;1;1;;vciarniello;1;BE0428175024;1;;;;;;;;;;;;;;;;;;
1656;NACHTERGAELE - RETIF;1;;;BITM ALEXANDRIA 212;;B-1020;BRUXELLES;BE;;;02-479.79.14;;02-478.74.61;;;;F01330;FR;;;0;1;1;;vciarniello;1;BE0454011468;1;;;;;;;;;;;;;;;;;;
1657;NADIN;1;;;RUE NATALIS 54;;B-4020;LIEGE;BE;;;04-342.43.40;;04-343.08.12;;;;F02628;FR;;;0;1;1;;vciarniello;1;BE0426681818;1;;;;;;;;;;;;;;;;;;
1658;NASSAU DOOR;1;;;"INDUSTRIEZONE ""DE BRUWAAN""";P.B. 75;B-9700;OUDENAARDE;BE;;;055-31.61.01;;055-31.69.89;;;COMMERCIAL PORTE NEUVE STEPHANIE DIELS : +32 470 / 96 87 13;F01335;FR;;;0;1;1;;vciarniello;1;BE0418342588;1;;;;;;;;;;;;;;;;;;
1659;NAVETTE LUX AIRPORT;1;;;RUE DE L'YSER 415;;B-4430;ANS;BE;;;04-367.66.24;;04-367.66.44;;;;F02386;FR;;;0;1;1;;vciarniello;1;BE0871863912;1;;;;;;;;;;;;;;;;;;
1660;NEDAC SORBO;1;;;INNOVATIE 1;;NL-6921;RN DUIVEN;NL;;;31263194444;;31263194455;;;;F01346;FR;;;0;1;1;;vciarniello;3;NL006876419B01;1;;;;;;;;;;;;;;;;;;
1661;NERA G.;1;;;AVENUE REINE ASTRID 163;;B-4900;SPA;BE;;;087-77.11.72;;087-77.46.34;;;;F01331;FR;;;0;1;1;;vciarniello;1;BE0425050238;1;;;;;;;;;;;;;;;;;;
1662;NERA MARC - PARTICULIER;1;;;ROUTE DE LA GERONSTERE 70;;B-4900;SPA;BE;;;087-77.04.74;;;;;;F01345;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
1663;NESPRESSO-BELGILUX;1;;;AVENUE LOUISE 140;;B-1050;BRUXELLES;BE;;;0800-162.64;;0800-96.481;;;;F01349;FR;;;0;1;1;;vciarniello;1;BE0447875328;1;;;;;;;;;;;;;;;;;;
1664;NEUTELERS ENTREPRISES;1;;;PARC INDUSTRIEL - B.P.25;;B-4300;WAREMME;BE;;;019-32.26.83;;019-32.85.61;;;;F01337;FR;;;0;1;1;;vciarniello;1;BE0427974985;1;;;;;;;;;;;;;;;;;;
1665;NEW LONGTAIN ELECTRONICS;1;;;PONT SAINT LAURENT 15;;B-4800;VERVIERS;BE;;;087-22.26.12;;087-23.08.33;;;;F02665;FR;;;0;1;1;;vciarniello;1;BE0842657113;1;;;;;;;;;;;;;;;;;;
1666;NIEDERAU EUPEN;1;;;ROUTE DE HERBESTHAL 134;;B-4700;EUPEN;BE;;;087-59.57.57;;087-59.57.50;;;;F01341;FR;;;0;1;1;;vciarniello;1;BE0419897855;1;;;;;;;;;;;;;;;;;;
1667;NINEVENTS;1;;;13TER RUE DES MARTYRS DE LA;RESISTANCE;F-06240;BEAUSOLEIL;FR;;;33492413434;;33493418665;;;;F01347;FR;;;0;1;1;;vciarniello;3;FR39450188164;1;;;;;;;;;;;;;;;;;;
1668;NITTEL;1;;;P.O. BOX 6059;;NL-4780;LM MOERDIJK;NL;;;31168359980;;31168359981;;;;F01352;FR;;;0;1;1;;vciarniello;3;NL812767688B01;1;;;;;;;;;;;;;;;;;;
1669;NIZET AUTOMATION;1;;;RUE DE L'INVASION 4;;B-4837;MEMBACH;BE;;;087-55.74.44;;087-55.74.46;;;CONTACT = M. JANSSENS;F01344;FR;;;0;1;1;;vciarniello;1;BE0435027479;1;;;;;;;;;;;;;;;;;;
1670;NOETHEN E.;1;;;HOLZHEIMER STRASSE 38;;D-53894;MECHERNICH;DE;;;;;;;;;F01577;FR;;;0;1;1;;vciarniello;3;DE122515397;1;;;;;;;;;;;;;;;;;;
1671;NOIRFALISE RECYCLING-SEOS;1;;;RUE DE LIMBOURG 198 Z;;B-4800;VERVIERS;BE;;;087-33.07.01;;087-34.10.94;;;EGALEMENT DEXIA : BE42 5645 1417 4354;F01338;FR;;;0;1;1;;vciarniello;1;BE0440497586;1;;;;;;;;;;;;;;;;;;
1672;NOIRHOMME-DOHOGNE A.;1;;;RUE DES ECOMINES;23;;;B-4900;SPA;BE;;;087-77.19.66;;;;;;F01320;FR;;;0;1;1;;vciarniello;1;BE0608334906;1;;;;;;;;;;;;;;;;
1673;NORFOLKLINE;1;;;KRANENBURGWEG 211;;NL-2583;ER SCHEVENINGEN;NL;;;31703527400;;31703527435;;;GROUPAGE GARGEE : 0031-70.35.27.378 - COMPLETS : TEL 0031-70.3527.955 - FAX 0031-70.3527.440 CONTACT MATHIEU;F01339;FR;;;0;1;1;;vciarniello;3;NL801283929B02;1;;;;;;;;;;;;;;;;;;
1674;NORGREN SA;1;;;RUE DES TROIS ARBRES 62;;B-1180;BRUXELLES;BE;;;02-376.60.20;;02-376.26.34;;;;F01206;FR;;;0;1;1;;vciarniello;1;BE0402919885;1;;;;;;;;;;;;;;;;;;
1675;NOROMA DETAIL CAR;1;;;RUE DE LA MARBRERIE 6;;B-4870;TROOZ;BE;;;04-351.72.36;;04-351.80.67;;;;F01351;FR;;;0;1;1;;vciarniello;1;BE0430485208;1;;;;;;;;;;;;;;;;;;
1676;NOVA KEY;1;;;EL PALLETER 11;;E-46950;XIRIVELLA;ES;;;02-710.61.78;;02-710.61.79;;;;F01343;FR;;;0;1;1;;vciarniello;3;ESB96378385;1;;;;;;;;;;;;;;;;;;
1677;NOVASAC;1;;;BD GENERAL DE GAULLE 152-154;;F-92380;GARCHES;FR;;;33147012839;;33147012843;;;;F01342;FR;;;0;1;1;;vciarniello;3;FR11339110868;1;;;;;;;;;;;;;;;;;;
1678;NOVOTEL AMSTERDAM;1;;;EUROPABOULEVARD 10;;NL-1083;AD AMSTERDAM (PAYS-BAS);NL;;;31205411123;;31206462823;;;;F01672;FR;;;0;1;1;;vciarniello;3;NL008630045B02;1;;;;;;;;;;;;;;;;;;
1679;NSI;1;;;HAAKSTRAAT 1A;;B-3740;BILZEN;BE;;;089-51.90.00;;089-51.90.09;;;;F02746;FR;;;0;1;1;;vciarniello;1;BE0434638093;1;;;;;;;;;;;;;;;;;;
1680;NTO;1;;;RUE DU PROGRES 14;Z.I.LES PLENESSES;B-4821;ANDRIMONT;BE;;;087-46.38.31;;087-46.38.33;;;;F02670;FR;;;0;1;1;;vciarniello;1;BE0864083918;1;;;;;;;;;;;;;;;;;;
1681;NVO TRANSPORT;1;;;POSTBUS 5023;;NL-9700;GA GRONINGEN;NL;;;31505410200;;31505413512;;;NR DIRECT JAN POUR LES PARTIELS : +31 (0)50 57 57 338;F01350;FR;;;0;1;1;;vciarniello;3;NL807835663B01;1;;;;;;;;;;;;;;;;;;
1682;OBRA PLASTIQUES;1;;;RUE DE L'HIPPODROME 131;;B-4000;LIEGE;BE;;;04-253.22.13;;04-252.21.59;;;;F01426;FR;;;0;1;1;;vciarniello;1;BE0419976544;1;;;;;;;;;;;;;;;;;;
1683;OCTA+;1;;;AVENUE KENNEDY 35;;B-1330;RIXENSART;BE;;;02-653.94.17;;;;;;F01417;FR;;;0;1;1;;vciarniello;1;BE0465810925;1;;;;;;;;;;;;;;;;;;
1684;OERLEMANS PLASTICS;1;;;KLEIBERGSESTRAAT 4;;NL-4265;GB GENDEREN N.BR.;NL;;;416.35.81.00;;416.35.25.90;;;A REPRIS ALTAS/CONTACT: COMMANDES: BERT VAN DE WERKEN OU SONIA - OFFRES : MERIJN BOS;F01413;FR;;;0;1;1;;vciarniello;3;NL001281367B01;1;;;;;;;;;;;;;;;;;;
1685;OFFICE DEPOT;1;;;AVENUE LOUISE 65 - BOITE 11;;B-1050;BRUXELLES;BE;;;0800-99.442;;0800-99.086;;;GSM MARTA : 0475-403.303;F00779;FR;;;0;1;1;;vciarniello;1;BE0441144914;1;;;;;;;;;;;;;;;;;;
1686;OFFICE DEPOT INTERNATION.;1;;;SCHOONMANSVELD 10;;B-2870;PUURS;BE;;;070-22.01.40;;070-22.00.20;;;GSM MARTA : 0475-403.303;F02641;FR;;;0;1;1;;vciarniello;1;BE0472369115;1;;;;;;;;;;;;;;;;;;
1687;OHMEWATT;1;;;RUE DU CROISSANT 51-53;;B-1190;BRUXELLES;BE;;;02-538.29.92;;02-537.52.61;;;;F01414;FR;;;0;1;1;;vciarniello;1;BE0438956474;1;;;;;;;;;;;;;;;;;;
1688;ONDULAM;1;;;MECHELSESTEENWEG 277;;B-1800;VILVOORDE;BE;;;02-253.61.16;;02-757.26.96;;;;F02534;FR;;;0;1;1;;vciarniello;1;BE0454935542;1;;;;;;;;;;;;;;;;;;
1689;ONDULINE BELGIQUE;1;;;PARC INDUSTRIEL;;B-4800;PETIT-RECHAIN;BE;;;087-32.55.55;;087-32.55.56;;;;F01421;FR;;;0;1;1;;vciarniello;1;BE0426823358;1;;;;;;;;;;;;;;;;;;
1690;ONLINE GRAFICS;1;;;DUMOLINLAAN 5;;B-8500;KORTRIJK;BE;;;056-25.55.11;;056-25.54.59;;;CLIENT NR 102412 - MOT PASSE PACA TEL : 015-45.00.45 FAX : 015-45.00.46 : ONLINE SUPPLIES;F01422;FR;;;0;1;1;;vciarniello;1;BE0449370811;1;;;;;;;;;;;;;;;;;;
1691;OPSOMER SPRL;1;;;RUE J.B. JANSENS 43;;B-1080;BRUXELLES;BE;;;02-412.05.60;;02-412.05.69;;;;F01429;FR;;;0;1;1;;vciarniello;1;BE0423967796;1;;;;;;;;;;;;;;;;;;
1692;OPTIMINFO;1;;;ROUTE DE MENETREAU;;F-18240;BOULLERET;FR;;;33820900021;;33820900126;;;;F01423;FR;;;0;1;1;;vciarniello;3;FR324317474;1;;;;;;;;;;;;;;;;;;
1693;OPTIMOL TRIBOTECHNIK;1;;;RUE BOLLINCKXSTRAAT 43;;B-1070;BRUXELLES;BE;;;02-559.77.20;;02-522.32.66;;;;F01405;FR;;;0;1;1;;vciarniello;1;BE0437931739;1;;;;;;;;;;;;;;;;;;
1694;OPTITHERM N.V.;1;;;RUE DES TROIS ENTITES 8 - ZI DES;PLENESSES;B-4890;THIMISTER;BE;;;087-31.60.16;;087-31.60.02;;;;F01424;FR;;;0;1;1;;vciarniello;1;BE0458098237;1;;;;;;;;;;;;;;;;;;
1695;ORA MACHINES;1;;;AMBACHTENLAAN 35;;B-3001;HEVERLEE;BE;;;016-40.03.83;;016-40.23.81;;;;F01418;FR;;;0;1;1;;vciarniello;1;BE0421161825;1;;;;;;;;;;;;;;;;;;
1696;ORBAN TRANSPORTS S.A.;1;;;RUE DE LA METALLURGIE;ZONING INDUSTRIEL;B-4530;VILLERS LE BOUILLET;BE;;;04-259.93.99;;04-259.93.96;;;;F01419;FR;;;0;1;1;;vciarniello;1;BE0407937161;1;;;;;;;;;;;;;;;;;;
1697;ORCHIDEE BLANCHE;1;;;CHAUSSEE DE WAVRE 209;;4520;WANZE;BE;;;0496-48.23.43;;085-21.53.22;;;;F02492;FR;;;0;1;1;;vciarniello;1;BE0453743729;1;;;;;;;;;;;;;;;;;;
1698;ORION INDUSTRIES;1;;;GROENVELDSTRAAT 13;;B-3001;HEVERLEE;BE;;;016-52.08.98;;016-49.02.10;;;;F02744;FR;;;0;1;1;;vciarniello;1;BE0479927492;1;;;;;;;;;;;;;;;;;;
1699;ORTH;1;;;12 RUE INDUSTRIELLE;Z.I. DU RIED;F-67318;WASSSELONNE;FR;;;33388591059;;33388870910;;;;F02693;FR;;;0;1;1;;vciarniello;3;FR36311069017;1;;;;;;;;;;;;;;;;;;
1700;ORTOS FLEURS;1;;;BD D'AVROY 47;;B-4000;LIEGE;BE;;;04-223.07.90;;04-223.07.97;;;;F02335;FR;;;0;1;1;;vciarniello;1;BE0606876837;1;;;;;;;;;;;;;;;;;;
1701;OSKERA PATRICE CUISINIER;1;;;RUE DU HOLLU118;;B-4140;SPRIMONT;BE;;;04-240.12.23;;;;;;F02739;FR;;;0;1;1;;vciarniello;1;BE0472075739;1;;;;;;;;;;;;;;;;;;
1702;OTT GEBRUDER;1;;;POSTFACH 1964;;D-63409;HANAU AM MAIN;DE;;;49618124322;;49618124324;;;;F01416;FR;;;0;1;1;;vciarniello;3;DE113550075;1;;;;;;;;;;;;;;;;;;
1703;OTTE SYSTEMS;1;;;81-83 RUE GRAND-VILLE;;B-4800;ENSIVAL;BE;;;0498-37.30.25;;;;;;F02704;FR;;;0;1;1;;vciarniello;1;BE0870174231;1;;;;;;;;;;;;;;;;;;
1704;OTTLEY CONTROLS;1;;;15 ORCHARD WAY;;NN144RE;NORTHANTS;GB;;;441832732008;;441832732008;;;;F01425;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;;;;;;;;;;;;
1705;OUTIBEL SPRL;1;;;BASSE VOIE 3;;B-4163;TAVIER;BE;;;04-252.09.02;;04-252.99.22;;;GSM 0498-51.93.54;F01420;FR;;;0;1;1;;vciarniello;1;BE0415285803;1;;;;;;;;;;;;;;;;;;
1706;OUTIBEST HUYGENS;1;;;RUE FERNAND HOUGET 19;;B-4800;VERVIERS;BE;;;087-31.52.89;;087-31.09.30;;;;F02366;FR;;;0;1;1;;vciarniello;1;BE0445784086;1;;;;;;;;;;;;;;;;;;
1707;OUTIBEST S.A.;1;;;RUE FERNAND HOUGET 19;;B-4800;VERVIERS;BE;;;087-31.52.89;;087-31.09.30;;;;F01408;FR;;;0;1;1;;vciarniello;1;BE0402258307;1;;;;;;;;;;;;;;;;;;
1708;OUTILAC N.V.;1;;;RUE WETTINCK 31;;B-4101;JEMEPPE S/MEUSE;BE;;;04-234.77.77;;04-234.77.88;;;;F02692;FR;;;0;1;1;;vciarniello;1;BE0403971643;1;;;;;;;;;;;;;;;;;;
1709;OVERTOOM INTERNAT.BELG.N;1;;;INDUSTRIELAAN 30;;B-1740;TERNAT;BE;;;02-583.01.01;;02-582.63.00;;;;F01411;FR;;;0;1;1;;vciarniello;1;BE0414642831;1;;;;;;;;;;;;;;;;;;
1710;P.G. BRUSH;1;;;RUE HOUCKAYE 2;;B-4800;VERVIERS 002;BE;;;087-22.25.12;;087-22.25.14;;;;F01572;FR;;;0;1;1;;vciarniello;1;BE0414097354;1;;;;;;;;;;;;;;;;;;
1711;P.I.V. BENELUX;1;;;ENGELANDLAAN 56;;NL-2391;PN HAZERSWOUDE-DORP;NL;;;31172583500;;31172583505;;;;F01581;FR;;;0;1;1;;vciarniello;3;NL007794678B01;1;;;;;;;;;;;;;;;;;;
1712;PACKAGING SERVICE CENTER;1;;;HEERSTRAAT 39;;B-3910;NEERPELT;BE;;;011-64.90.68;;011-66.50.84;;;;F01589;FR;;;0;1;1;;vciarniello;1;BE0450552429;1;;;;;;;;;;;;;;;;;;
1713;PACKAUTOMATIC ET CO KG;1;;;SEVERINGHAUSER STRASSE 28;;D-58256;ENNEPETAL 18MK41-DEUTSCHLAND;DE;;;492333979850;;492333979899;;;;F01537;FR;;;0;1;1;;vciarniello;3;DE126455178;1;;;;;;;;;;;;;;;;;;
1714;PACKTION BV;1;;;SINT EUSTATIUS 53;;NL-7333;NW APELDOORN;NL;;;31-555.344146;;31-555.349298;;;MR VAN DER HEYDEN GSM 0031-653.24.24.59;F02389;FR;;;0;1;1;;vciarniello;3;NL819649983B01;1;;;;;;;;;;;;;;;;;;
1715;PAP STAR FRANCE;1;;;RUE LECH WALESA;;77185;LOGNES;FR;;;33160063838;;33160063837;;;;F01575;FR;;;0;1;1;;vciarniello;3;FR24422726877;1;;;;;;;;;;;;;;;;;;
1716;PAPER ET DESIGN;1;;;FREIBERGER STRASSE 18B;;D-09429;WOLKENSTEIN/OT HILMERSDOR;DE;;;37.36.98.47.12;;37.36.98.47.20;;;GSM MR NOETHEN 0049-172.773.51.73;F01568;FR;;;0;1;1;;vciarniello;3;DE812750612;1;;;;;;;;;;;;;;;;;;
1717;PAPERCENTER;1;;;POSTBUS 141;;NL-9600;AC HOOGEZAND;NL;;;31598382740;;31598382725;;;;F02549;FR;;;0;1;1;;vciarniello;3;NL193677180B01;1;;;;;;;;;;;;;;;;;;
1718;PAPETERIES DE GASCOGNE;1;;;AVENUE ARMSTRONG;BP 117;F-33704;MERIGNAC-CEDEX;FR;;;31-356989688;;31-356980897;;;....48 : LIGNE DIRECTE MR LIDZINSKY / NR GENERAL ....47 NR DE TEL EN FRANCE 0033-557.92.47.48 - FAX 0033-557.92.47.40;F01554;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;;;;;;;;;;;;
1719;PAPETERIES DU POITOU;1;;;ROUTE DE L'ORMEAU;;F-86000;POITIERS BUXEROLLE FRANCE;FR;;;549.19.13.10;;549.19.13.21;;;;F01520;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;;;;;;;;;;;;
